ticker,company,sector,industry,pe,fwd_pe,eps_qq,sales_qq,insider_trans,inst_trans,short_float,perf_quarter,perf_half,beta,pct_from_52w_high,recom,avg_volume,rel_volume,price,earnings,target_price,market_cap
DYN,Dyne Therapeutics Inc,Healthcare,Biotechnology,,,-10.86,,-16.86,1.25,13.22,-13.59,-3.88,1.12,-37.34,1.29,2670000.0,1.82,17.11,Jul 29/a,36.93,3200000000.0
EAT,Brinker International Inc,Consumer Cyclical,Restaurants,18.06,13.48,29.78,5.06,-25.64,-3.08,13.52,19.3,35.89,1.26,-22.86,1.68,1060000.0,8.01,196.71,Aug 12/b,270.29,8220000000.000001
EBC,Eastern Bankshares Inc,Financial,Banks - Regional,12.24,10.14,-4.73,26.36,-0.62,11.27,7.43,4.85,14.77,0.7,-9.15,1.5,3000000.0,3.03,21.6,Jul 23/a,25.13,4940000000.0
EBS,Emergent Biosolutions Inc,Healthcare,Drug Manufacturers - Specialty & Generic,,6.5,-1477.33,66.29,-2.19,2.75,22.49,-15.0,-15.839999999999998,2.27,-51.64,2.33,1140000.0,1.65,6.8,Aug 05/a,11.0,348660000.0
ECAT,BlackRock ESG Capital Allocation Term Trust,Financial,Closed-End Fund - Equity,,,,,,,0.14,-7.12,3.91,0.97,-14.17,,529140.0,0.61,14.36,-,,1430000000.0
ECC,Eagle Point Credit Company,Financial,Closed-End Fund - Debt,,,,,,,5.72,-0.8199999999999998,-0.27,0.37,-48.31,,869860.0,1.11,3.63,Aug 13/b,,482830000.0
ECG,Everus Construction Group,Industrials,Engineering & Construction,23.33,19.4,58.36,33.65,-1.04,0.8,3.35,-26.47,-1.31,2.42,-32.41,1.57,577240.0,1.14,115.97,Aug 04/a,176.0,5920000000.0
ECVT,Ecovyst Inc,Basic Materials,Specialty Chemicals,,12.0,38.13,24.9,0.65,0.62,4.8,-18.56,-11.22,1.05,-30.79,1.5,1530000.0,2.06,10.44,Aug 05/b,15.17,1140000000.0
EDBL,Edible Garden AG Inc,Consumer Defensive,Farm Products,,,99.37,12.839999999999998,,-0.07,3.8,-86.02,-98.59,1.71,-99.89,1.0,1540000.0,0.09,1.37,Aug 14/b,4.0,2670000.0
EDIT,Editas Medicine Inc,Healthcare,Biotechnology,,,75.77,232.31,-0.19,24.22,21.82,0.37,14.89,1.99,-40.49,2.27,2380000.0,7.17,2.7,Aug 05/a,4.88,414670000.0
EEFT,Euronet Worldwide Inc,Technology,Software - Infrastructure,10.37,5.5,-24.69,3.17,0.13,-2.94,13.52,0.29,-1.87,0.83,-27.08,2.3,666060.0,1.24,66.03,Jul 30/b,83.43,2470000000.0
EFC,Ellington Financial Inc,Real Estate,REIT - Mortgage,7.58,6.29,-2.15,31.72,0.0,1.31,5.76,-7.44,5.87,0.96,-11.9,1.57,1210000.0,2.7,12.44,Aug 06/a,14.86,1600000000.0
EFOR,Everforth Inc,Technology,Information Technology Services,16.86,7.65,-48.0,-1.33,6.13,-1.06,10.2,71.7,-7.380000000000001,0.48,-40.37,2.71,937370.0,1.79,32.76,Jul 29/a,27.5,1340000000.0
EGHT,8X8 Inc,Technology,Software - Application,53.15,4.74,73.75,4.86,-2.24,-5.85,2.16,-3.8,-8.76,1.88,-38.54,2.33,1710000.0,0.94,1.77,Aug 04/a,2.58,255650000.0
EGY,VAALCO Energy Inc,Energy,Oil & Gas E&P,,16.91,395.23,39.5,0.0,7.76,8.04,8.6,-1.3,0.21,-9.82,1.0,1340000.0,2.9,6.06,Aug 06/a,9.59,637460000.0
ELDN,Eledon Pharmaceuticals Inc,Healthcare,Biotechnology,,,-91.47,,0.0,6.68,9.63,-33.16,-8.07,0.85,-43.04,1.0,1260000.0,0.66,2.62,Aug 13/a,9.5,212900000.0
ELF,e.l.f. Beauty Inc,Consumer Defensive,Household & Personal Products,98.04,25.04,93.06,35.52,-16.75,-9.83,7.77,50.22,31.39,1.61,-35.48,1.9,2400000.0,0.76,96.44,Aug 05/a,102.12,5690000000.0
ELME,Elme Communities,Real Estate,REIT - Residential,,,-3942.6500000000005,1.72,0.0,-5.39,2.77,-17.41,-17.82,0.84,-47.8,3.0,1280000.0,0.38,1.66,-,,147500000.0
ELMT,Elmet Group Co,Industrials,Aerospace & Defense,,38.62,,,0.06,372.72,13.16,18.21,,,-8.19,1.0,674470.0,1.79,22.98,Aug 13/b,23.0,699960000.0
ELTX,Elicio Therapeutics Inc,Healthcare,Biotechnology,,,35.07,,0.0,6.529999999999999,8.36,-50.91,-84.22,1.32,-88.19,1.4,744880.0,0.93,1.89,Aug 13/a,18.9,49670000.0
ELVN,Enliven Therapeutics Inc,Healthcare,Biotechnology,,,-0.97,,-9.99,37.43,14.18,9.65,64.56,0.24,-20.65,1.15,1230000.0,4.88,49.45,Aug 05/a,73.45,3620000000.0
EMAT,Evolution Metals & Technologies Corp,Basic Materials,Other Industrial Metals & Mining,,,87.76,,0.0,94.82,1.57,-45.97,-43.54,0.1,-83.31,1.0,607590.0,9.21,4.02,Aug 17/b,11.5,2510000000.0
EMBC,Embecta Corp,Healthcare,Medical Instruments & Supplies,3.57,3.0,-53.64,-8.05,2.38,-16.31,12.05,70.1,-42.0,0.84,-65.4,3.25,1750000.0,2.01,5.29,Aug 07/b,4.0,299730000.0
EMN,Eastman Chemical Co,Basic Materials,Specialty Chemicals,17.11,9.56,31.739999999999995,9.82,-0.4699999999999999,-1.39,4.76,-9.38,-4.46,1.07,-21.3,2.05,1150000.0,1.77,65.69,Jul 30/a,79.93,7510000000.0
ENHA,Enhanced Group Inc,Consumer Defensive,Packaged Foods,,,-67000.0,,1.09,11.01,3.49,-67.49,-85.82,-1.72,-89.71,1.0,932330.0,0.62,1.44,Aug 13/a,4.0,569340000.0
ENOV,Enovis Corp,Healthcare,Medical Devices,,4.89,96.78,3.2300000000000004,1.96,3.1300000000000003,16.17,-17.89,-20.07,1.16,-47.37,1.23,1410000.0,1.88,18.04,Aug 06/b,38.33,1040000000.0
ENPH,Enphase Energy Inc,Technology,Solar,34.33,15.34,-2.55,-19.63,0.03,-3.44,18.24,-33.74,-22.4,1.62,-53.02,2.55,4910000.0,1.45,34.64,Jul 28/a,45.65,4580000000.0
ENR,Energizer Holdings Inc,Industrials,Electrical Equipment & Parts,18.19,6.33,-72.92,1.21,12.619999999999997,1.26,12.01,-0.65,26.810000000000002,0.77,-28.449999999999996,3.0,1030000.0,1.84,21.38,Aug 04/b,21.2,1460000000.0
ENS,Enersys,Industrials,Electrical Equipment & Parts,19.05,12.39,111.66,4.77,0.02,1.22,6.12,-21.86,5.66,1.19,-27.089999999999996,1.56,545060.0,3.05,178.12,Aug 12/a,264.0,6420000000.0
ENVX,Enovix Corp,Industrials,Electrical Equipment & Parts,,,9.34,20.84,0.0,1.45,28.28,-57.769999999999996,-41.14,2.48,-78.96,1.91,6850000.0,1.18,2.99,Aug 12/a,10.94,656150000.0
EOLS,Evolus Inc,Healthcare,Drug Manufacturers - Specialty & Generic,,30.82,54.03,21.18,-1.46,9.3,9.28,18.55,61.73,1.34,-15.57,1.33,916690.0,1.29,7.86,Aug 05/a,15.0,519159999.99999994
EOSE,Eos Energy Enterprises Inc,Industrials,Electrical Equipment & Parts,,,-14.26,351.4,-10.37,5.81,31.18,-48.24,-28.26,2.84,-80.06,2.27,26060000.0,0.95,3.96,Aug 05/b,6.61,1440000000.0
EPAM,EPAM Systems Inc,Technology,Information Technology Services,15.44,8.08,26.539999999999996,4.53,0.0,0.18,14.99,48.75,-15.97,1.38,-48.77,2.18,1630000.0,1.15,114.0,Aug 06/b,120.69,5880000000.0
EPC,Edgewell Personal Care Co,Consumer Defensive,Household & Personal Products,,13.5,-52.52,-9.1,0.0,1.67,9.62,17.61,38.18,0.35,-9.25,2.14,757160.0,1.65,27.18,Aug 05/b,32.17,1250000000.0
EPR,EPR Properties,Real Estate,REIT - Specialty,18.2,18.55,-12.68,10.11,-2.88,0.96,9.04,-1.37,6.06,1.02,-12.7,2.23,744940.0,2.62,56.72,Jul 29/a,64.79,4350000000.0
EPRT,Essential Properties Realty Trust Inc,Real Estate,REIT - Retail,20.79,19.85,7.77,20.22,-3.62,2.26,6.39,-8.89,-17.87,0.84,-22.98,1.21,1880000.0,2.81,26.75,Jul 22/a,36.68,5830000000.0
EQ,Equillium Inc,Healthcare,Biotechnology,,,73.86,,-3.08,-3.4099999999999997,10.61,-37.05,-10.28,1.91,-45.76,1.0,637140.0,1.34,1.92,Aug 13/a,8.6,121740000.0
EQPT,Equipmentshare.Com Inc,Industrials,Rental & Leasing Services,232.65,24.91,29.24,26.33,-1.33,6.6000000000000005,13.15,-31.5,-20.71,,-49.21,1.75,2950000.0,3.7,18.03,Aug 12/a,33.2,4580000000.0
ERAS,Erasca Inc,Healthcare,Biotechnology,,,-18.39,,-0.08,1.8399999999999999,12.64,8.05,-3.2099999999999995,0.62,-39.17,1.4,4670000.0,1.86,14.77,Aug 11/a,23.7,5170000000.0
ERII,Energy Recovery Inc,Industrials,Pollution & Treatment Controls,24.78,43.15,-264.72,-57.24,-9.97,-1.49,6.78,-25.8,-28.16,0.9,-61.84,3.0,971620.0,2.0,6.99,Aug 05/a,8.0,356800000.0
EROC,ERock Inc,Industrials,Specialty Industrial Machinery,,,,,0.0,32.61,27.94,-19.89,,,-36.76,1.12,2230000.0,3.5,13.09,Aug 11/a,22.5,2870000000.0
ESAB,ESAB Corp,Industrials,Metal Fabrication,23.39,10.13,-54.09,12.86,-0.02,11.22,8.94,-38.85,-33.96,1.14,-52.739999999999995,1.25,759580.0,1.36,64.94,Aug 06/b,128.11,4040000000.0
ESI,Element Solutions Inc,Basic Materials,Specialty Chemicals,44.6,15.56,61.92999999999999,56.41,0.0,0.66,3.12,-28.800000000000004,2.92,1.28,-33.54,1.15,5390000.0,1.88,32.73,Jul 27/a,47.0,7980000000.0
ESRT,Empire State Realty Trust Inc,Real Estate,REIT - Diversified,218.33,,-494.26,2.95,0.0,-1.1,6.7,-25.0,-23.84,1.41,-51.12,2.67,2360000.0,6.46,3.93,Jul 29/a,5.5,680410000.0
ESTA,Establishment Labs Holdings Inc,Healthcare,Medical Devices,,,32.04,31.66,-17.1,5.2,16.06,-18.29,5.75,1.05,-28.99,1.0,558010.0,0.43,69.3,Aug 06/b,102.44,2069999999.9999998
ESTC,Elastic N.V,Technology,Software - Application,24.35,21.99,31.14,15.130000000000003,-8.0,3.15,4.23,47.46,57.68,1.04,-19.48,1.97,2330000.0,1.4,86.96,Aug 27/a,110.42,9130000000.0
ETD,Ethan Allen Interiors Inc,Consumer Cyclical,"Furnishings, Fixtures & Appliances",13.73,17.13,-3.54,-8.48,-0.78,2.79,13.35,16.34,11.04,1.03,-17.46,3.33,695490.0,1.14,21.41,Jul 29/a,22.0,539590000.0
ETON,Eton Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,146.75,26.43,467.42999999999995,98.59,-29.99,9.34,4.96,70.87,167.21,0.89,-16.38,1.0,559930.0,1.59,55.5,Aug 13/a,71.0,1590000000.0
ETSY,Etsy Inc,Consumer Cyclical,Internet Retail,42.71,15.84,-295.65,-0.65,-47.44,3.83,11.86,-1.83,32.58,1.86,-17.48,2.34,2950000.0,2.21,72.6,Aug 05/a,89.26,6660000000.0
EVC,Entravision Communications Corp,Communication Services,Advertising Agencies,357.8,,597.14,126.24,-13.059999999999999,19.92,10.45,-20.89,156.58,1.73,-43.23,1.0,1670000.0,0.8,7.8,Aug 10/a,3.5,719850000.0
EVER,EverQuote Inc,Communication Services,Internet Content & Information,7.53,10.15,37.21,24.55,-1.19,4.2,25.5,14.78,47.58,0.66,-19.46,1.62,677770.0,1.13,23.14,Aug 03/a,29.5,815450000.0
EVEX,Eve Holding Inc,Industrials,Aerospace & Defense,,,54.32,,0.0,1.8900000000000001,12.04,-27.92,-16.05,1.19,-60.47,1.6,1030000.0,1.42,2.04,Aug 04/b,6.29,710910000.0
EVGO,EVgo Inc,Consumer Cyclical,Specialty Retail,,,-52.07000000000001,-15.689999999999998,0.0,2.15,30.93,-21.65,-25.85,2.84,-70.66,1.89,3620000.0,4.43,1.52,Aug 05/b,3.21,478060000.0
EVH,Evolent Health Inc,Healthcare,Health Information Services,,10.57,42.84,46.86,-0.61,-2.89,15.11,-17.82,34.67,1.02,-61.68,1.4,3100000.0,0.83,3.69,Aug 06/b,5.77,417190000.0
EVLV,Evolv Technologies Holdings Inc,Industrials,Security & Protection Services,,,78.96,34.44,-3.58,1.08,5.73,-11.33,-8.83,1.73,-43.13,1.0,2069999.9999999998,2.31,5.01,Aug 11/a,9.85,907440000.0
EVMN,Evommune Inc,Healthcare,Biotechnology,,,-97.87,,-0.58,-1.3,20.87,-54.82,-59.040000000000006,,-70.93,1.42,854680.0,1.75,9.65,Aug 06/a,24.0,350220000.0
EWTX,Edgewise Therapeutics Inc,Healthcare,Biotechnology,,,-54.67999999999999,,-1.35,-0.69,11.41,23.12,50.82,0.33,-6.58,1.31,1250000.0,1.59,45.32,Aug 06/b,51.69,4920000000.0
EXFY,Expensify Inc,Technology,Software - Application,,22.4,57.67,-5.31,-0.53,-10.05,2.15,43.59,175.08,1.74,-20.28,2.33,1420000.0,0.54,2.24,Aug 06/a,2.83,204260000.0
EXLS,ExlService Holdings Inc,Technology,Information Technology Services,22.15,13.53,4.92,15.61,-1.07,1.41,7.49,35.56,14.31,0.84,-20.69,1.18,2530000.0,1.07,35.15,Jul 28/a,44.62,5330000000.0
EXPO,Exponent Inc,Industrials,Engineering & Construction,30.66,25.96,16.39,20.89,-4.61,-2.51,6.3,20.06,4.83,0.69,-16.66,1.6,515630.0,2.61,68.3,Jul 30/a,84.0,3250000000.0
EXTR,Extreme Networks Inc,Technology,Communication Equipment,71.05,14.67,329.59,10.28,-16.1,0.97,6.42,-28.9,48.44,1.75,-33.86,1.25,1800000.0,1.33,22.31,Aug 05/b,33.5,2910000000.0
EXYN,Exyn Technologies Inc,Technology,Software - Infrastructure,,,,,0.0,14.679999999999998,7.05,-61.7,,,-63.61,1.0,661100.0,0.09,2.62,Aug 19/a,10.0,20840000.0
EYE,National Vision Holdings Inc,Consumer Cyclical,Specialty Retail,27.27,13.97,41.28,2.55,2.22,3.32,18.31,0.57,-40.66,0.98,-43.79,1.58,2100000.0,2.43,16.88,Aug 12/b,28.18,1330000000.0
EYPT,EyePoint Inc,Healthcare,Biotechnology,,,-28.449999999999996,-90.49,0.06,8.49,22.44,-71.65,-72.08,1.66,-79.85,1.92,3640000.0,2.0,3.85,Aug 06/b,25.55,331920000.0
EZPW,EZCorp Inc,Financial,Credit Services,15.58,14.17,39.52,34.65,-1.16,1.67,23.06,-3.37,18.8,0.7,-17.44,1.57,1020000.0,1.44,30.65,Aug 05/a,40.67,1880000000.0
EZRA,Reliance Global Group Inc,Financial,Insurance Brokers,,,90.38,-31.620000000000005,32.26,2.97,4.61,-24.5,-62.38,0.28,-96.54,1.0,1870000.0,0.01,2.62,-,4760.0,4400000.0
FA,First Advantage Corp,Industrials,Specialty Business Services,143.29,13.78,5322.22,14.88,-11.79,5.84,13.33,28.939999999999998,88.88,1.1,-17.61,1.9,1960000.0,1.15,20.72,Aug 06/b,26.25,3560000000.0
FAF,First American Financial Corp,Financial,Insurance - Specialty,9.63,9.67,50.72,14.99,-0.4,1.92,6.11,1.4,19.49,1.24,-12.869999999999997,1.5,819430.0,2.89,69.59,Jul 22/a,87.67,7110000000.0
FATE,Fate Therapeutics Inc,Healthcare,Biotechnology,,,12.839999999999998,9.18,-2.39,-1.8900000000000001,7.98,21.05,134.26,2.52,-21.67,1.91,2750000.0,1.52,2.53,Aug 13/b,6.19,303150000.0
FBIN,Fortune Brands Innovations Inc,Industrials,Building Products & Equipment,31.91,11.71,-122.7,-4.11,57.65,0.9899999999999999,5.25,-7.08,-3.6699999999999995,1.3,-39.24,2.33,2530000.0,1.32,39.4,Aug 04/a,57.14,4700000000.0
FBIO,Fortress Biotech Inc,Healthcare,Biotechnology,0.94,,-117.40000000000002,14.04,0.0,3.06,23.62,-16.05,-20.06,1.23,-44.59,1.0,565920.0,0.73,2.51,Aug 13/a,5.0,83710000.0
FBP,First Bancorp PR,Financial,Banks - Regional,11.62,10.82,25.64,4.7,-1.42,-2.79,4.44,9.44,33.95,0.83,-7.7,1.57,1420000.0,3.51,27.58,Jul 22/b,31.71,4210000000.0
FBRT,Franklin BSP Realty Trust Inc,Real Estate,REIT - Mortgage,16.99,6.53,-37.77,15.5,2.08,-2.04,8.92,-11.39,-18.18,1.07,-34.65,1.8,1520000.0,9.31,7.47,Jul 29/a,11.67,620350000.0
FCEL,Fuelcell Energy Inc,Industrials,Electrical Equipment & Parts,,,83.0,-29.4,1.0,33.39,26.4,-24.67,168.3,2.45,-52.190000000000005,2.2,10440000.0,0.79,18.11,Sep 02/b,20.88,1450000000.0
FCF,First Commonwealth Financial Corp,Financial,Banks - Regional,12.92,10.73,36.59,0.6,-6.83,1.21,3.29,8.04,25.45,0.74,-5.56,1.83,794080.0,3.14,21.1,Jul 28/a,24.08,2130000000.0
FCPT,Four Corners Property Trust Inc,Real Estate,REIT - Retail,20.51,19.69,-1.12,7.6499999999999995,0.26,0.21,3.83,-7.64,-10.45,0.81,-15.79,2.2,842320.0,3.06,22.62,Jul 29/a,28.3,2480000000.0
FCUV,Focus Universal Inc,Technology,Scientific & Technical Instruments,,,66.36,1811.04,0.0,6.23,1.8,119.5,-69.94,-0.25,-97.57,,3730000.0,0.01,5.11,-,4.5,5020000.0
FDMT,4D Molecular Therapeutics Inc,Healthcare,Biotechnology,,,-6.2,25106.67,-6.800000000000001,16.37,23.96,57.56,69.49,2.73,-10.1,1.27,938720.0,1.9,15.22,Aug 13/a,28.0,840820000.0
FEAM,5E Advanced Materials Inc,Basic Materials,Specialty Chemicals,,,54.38000000000001,,0.0,0.76,1.3,56.25,50.6,1.92,-66.67,1.0,630030.0,4.82,2.5,May 12/a,3.75,104120000.0
FEMY,Femasys Inc,Healthcare,Medical Instruments & Supplies,,,58.08,-18.92,17.07,33.58,7.33,-35.89,-77.62,-2.16,-88.33,1.0,719430.0,0.05,2.59,Aug 14/a,14.33,21690000.0
FFAI,Faraday Future Intelligent Electric Inc,Consumer Cyclical,Auto Manufacturers,,,90.36,1448.15,-16.0,0.79,12.8,-95.96,-96.1,5.76,-99.35,1.5,915620.0,1.53,1.76,Aug 13/a,48.0,10510000.0
FFBC,First Financial Bancorp,Financial,Banks - Regional,11.34,9.5,-0.34,12.98,-5.54,1.07,5.31,1.52,20.1,0.94,-11.46,2.29,956220.0,2.65,32.09,Jul 21/a,37.57,3370000000.0
FFIN,First Financial Bankshares Inc,Financial,Banks - Regional,17.51,15.21,7.61,8.43,-0.19,3.6900000000000004,6.15,0.09,14.52,0.83,-10.16,2.71,823720.0,1.87,32.81,Jul 16/a,36.57,4700000000.0
FG,F&G Annuities & Life Inc,Financial,Insurance - Life,8.12,4.76,-338.55,2.02,0.0,1.7500000000000002,2.7,-15.97,-2.16,1.24,-34.62,2.67,623570.0,6.19,23.1,Aug 05/a,27.0,3020000000.0
FGI,FGI Industries Ltd,Consumer Cyclical,"Furnishings, Fixtures & Appliances",,23.16,200.53,2.86,0.0,0.05,8.63,97.97,154.74,2.24,-53.510000000000005,1.0,1740000.0,0.02,9.27,Aug 12/a,13.0,17890000.0
FHB,First Hawaiian INC,Financial,Banks - Regional,11.18,10.28,3.04,0.71,0.0,4.19,10.23,-7.77,8.74,0.74,-15.76,3.45,2200000.0,1.89,25.76,Jul 24/b,30.78,3130000000.0
FHI,Federated Hermes Inc,Financial,Asset Management,10.62,9.6,19.61,18.21,-1.1,1.36,6.14,-3.34,2.33,0.65,-15.03,2.89,592500.0,4.16,57.1,Jul 30/a,61.57,4260000000.0
FIBK,First Interstate BancSystem Inc,Financial,Banks - Regional,11.53,13.09,24.97,-7.8,-0.9399999999999998,-2.29,11.76,2.53,15.71,0.7,-8.0,3.5,1110000.0,3.63,37.35,Jul 23/a,37.5,3560000000.0
FIGR,Figure Technology Solutions Inc,Financial,Capital Markets,41.91,22.82,150.25,84.85,-0.59,12.740000000000002,9.26,24.31,7.290000000000001,0.5,-54.50000000000001,1.56,4120000.0,3.35,35.49,Aug 13/b,53.22,7960000000.0
FIGS,Figs Inc,Consumer Cyclical,Apparel Manufacturing,40.41,34.48,253.77,28.809999999999995,-0.83,2.97,11.32,6.09,-8.16,1.07,-25.290000000000003,2.12,3030000.0,0.81,13.06,Aug 06/a,18.14,2170000000.0
FIP,FTAI Infrastructure Inc,Industrials,Conglomerates,,,-92.91,56.60000000000001,0.1,-0.63,17.74,-37.63,-38.14,1.93,-55.16,1.0,1260000.0,2.07,3.0,Aug 05/a,9.94,354550000.0
FIRY,Firy Inc,Communication Services,Electronic Gaming & Multimedia,,,-31.61,22.92,0.0,16.69,17.31,16.97,221.11999999999998,4.65,-48.3,2.0,503460.0,0.43,10.34,Aug 13/a,2.5,171870000.0
FIVN,Five9 Inc,Technology,Software - Infrastructure,47.39,8.46,203.08,10.3,-4.64,9.72,11.97,67.41,105.51000000000002,1.53,-8.04,1.75,2580000.0,1.74,32.47,Aug 06/a,35.55,2430000000.0
FIZZ,National Beverage Corp,Consumer Defensive,Beverages - Non-Alcoholic,16.92,16.16,-15.659999999999998,0.04,0.0,0.67,17.72,-3.6699999999999995,1.16,0.86,-9.92,5.0,504430.0,1.44,31.6,Sep 10/a,31.0,2960000000.0
FJET,Starfighters Space Inc,Industrials,Aerospace & Defense,,,-339.89,,-6.69,30.630000000000003,10.19,-68.58,-78.13,,-94.79,,1120000.0,2.92,1.64,-,,90190000.0
FLG,Flagstar Bank NA,Financial,Banks - Regional,621.29,9.42,129.22,-13.77,0.0,-6.15,12.56,-14.330000000000002,0.32,1.04,-18.72,1.79,4560000.0,1.42,12.55,Jul 24/b,16.25,5210000000.0
FLNC,Fluence Energy Inc,Utilities,Utilities - Renewable,,,-798.82,7.85,-35.51,6.7299999999999995,23.44,-70.48,-54.339999999999996,2.77,-78.16,3.04,8060000.000000001,1.89,7.32,Aug 05/a,10.24,1350000000.0
FLO,Flowers Foods Inc,Consumer Defensive,Packaged Foods,23.03,8.12,-30.510000000000005,-4.02,-1.26,26.280000000000005,22.97,-23.65,-29.03,0.43,-55.89999999999999,3.14,6940000.0,1.91,5.94,Aug 20/a,8.58,1260000000.0
FLOC,Flowco Holdings Inc,Energy,Oil & Gas Equipment & Services,23.99,11.99,371.19,22.07,-40.02,8.88,9.03,-10.28,-16.66,0.96,-27.9,1.2,657640.0,1.35,20.25,Aug 11/b,30.56,1830000000.0
FLR,Fluor Corp,Industrials,Engineering & Construction,,16.21,-94.54,8.82,-0.15,1.43,7.6,2.31,14.69,1.26,-5.91,2.2,2490000.0,1.65,54.9,Aug 07/b,64.67,7340000000.0
FLS,Flowserve Corp,Industrials,Specialty Industrial Machinery,25.91,15.89,24.16,-1.59,0.44,13.41,6.32,-9.57,-0.03,1.25,-20.05,1.86,1820000.0,1.32,73.88,Jul 29/a,89.1,9390000000.0
FLY,Firefly Aerospace Inc,Industrials,Aerospace & Defense,,,-2.13,656.85,-11.12,19.58,10.46,-32.25,-8.67,0.65,-66.27,1.6,3680000.0,2.51,20.97,Aug 11/a,38.6,3510000000.0
FLYE,Fly-E Group Inc,Consumer Cyclical,Auto Manufacturers,,,59.77,-48.42,0.0,1.24,0.16,-26.27,-10.51,-0.82,-92.73,,1370000.0,0.02,1.6,-,,2610000.0
FLYW,Flywire Corp,Technology,Software - Infrastructure,65.78,24.54,32.39,27.18,-14.330000000000002,9.25,10.93,9.4,45.84,1.35,-12.11,1.94,1980000.0,0.92,17.34,Aug 04/a,21.29,2109999999.9999998
FMC,FMC Corp,Basic Materials,Agricultural Inputs,,6.11,-381.12,-17.46,-0.09,9.81,23.87,-12.64,-27.57,0.44,-73.11,2.65,3960000.0,2.29,10.09,Jul 29/a,13.55,1260000000.0
FNB,F.N.B. Corp,Financial,Banks - Regional,10.68,9.59,16.16,0.15,-0.4,4.5,7.3,-1.6500000000000001,11.99,0.88,-8.47,1.7,4670000.0,1.57,17.93,Jul 16/a,20.55,6330000000.0
FND,Floor & Decor Holdings Inc,Consumer Cyclical,Home Improvement Retail,22.06,21.5,52.04,2.97,-6.23,0.09,13.59,-10.84,-11.23,1.59,-46.05,2.72,2490000.0,1.25,47.28,Jul 30/a,58.58,5030000000.0
FNKO,Funko Inc,Consumer Cyclical,Leisure,,22.19,135.94,7.37,-1.31,-1.52,13.06,-1.82,53.28000000000001,0.96,-26.8,1.5,1030000.0,1.76,5.38,Aug 06/a,7.94,301750000.0
FORM,FormFactor Inc,Technology,Semiconductor Equipment & Materials,81.16,31.6,502.47,31.89,-12.960000000000003,-4.22,3.81,-20.84,24.48,1.23,-26.14,1.8,1490000.0,1.65,118.38,Jul 29/a,149.29,9250000000.0
FOSL,Fossil Group Inc,Consumer Cyclical,Footwear & Accessories,,23.11,-320.56,-4.86,-0.93,11.74,12.3,27.51,27.21,1.59,-12.520000000000001,1.0,929510.0,1.47,5.47,Aug 12/a,9.0,323490000.0
FOUR,Shift4 Payments Inc,Technology,Software - Infrastructure,62.71,6.17,-72.95,34.03,1.69,-2.74,24.64,-1.07,-7.08,1.37,-55.58,2.12,1730000.0,1.9,38.98,Aug 06/b,54.76,3080000000.0
FOXF,Fox Factory Holding Corp,Consumer Cyclical,Auto Parts,,10.07,46.88,-4.47,0.0,0.1,7.08,0.54,14.59,1.4,-29.359999999999996,2.57,554030.0,1.38,18.77,Aug 06/a,21.83,788920000.0
FR,First Industrial Realty Trust Inc,Real Estate,REIT - Industrial,22.5,31.64,39.51,8.2,0.0,-1.66,3.14,0.0,5.05,1.04,-11.56,1.88,1050000.0,3.05,61.8,Jul 22/a,72.25,8470000000.000001
FRMI,Fermi Inc,Real Estate,REIT - Specialty,,76.95,-8000.0,,-4.47,40.87,18.22,-47.58,-36.72,,-86.54,1.44,18700000.0,2.54,4.98,Aug 13/b,14.67,3190000000.0
FRNM,Freenome Inc,Healthcare,Diagnostics & Research,,,-116.28,,0.0,3.27,2.01,54.28000000000001,54.28000000000001,0.42,-0.38,1.0,637850.0,9.48,17.11,Sep 02,18.0,1840000000.0
FRPT,Freshpet Inc,Consumer Defensive,Packaged Foods,16.19,33.07,19.15,15.45,-30.59,4.87,17.19,11.69,-2.74,1.77,-28.559999999999995,1.68,1330000.0,1.23,61.44,Aug 05/b,83.2,2950000000.0
FRSH,Freshworks Inc,Technology,Software - Application,18.77,14.77,301.69,15.98,-0.12,1.58,12.02,38.26,51.23,0.9,-12.44,2.05,13560000.0,0.41,12.25,Aug 04/a,14.64,3200000000.0
FRT,Federal Realty Investment Trust,Real Estate,REIT - Retail,22.39,34.3,-45.65,7.76,0.0,1.87,4.34,-7.870000000000001,4.35,0.93,-13.489999999999998,1.79,807410.0,2.04,110.91,Jul 31/b,132.53,9700000000.0
FRVO,Fervo Energy Co,Utilities,Utilities - Renewable,,,,,0.0,83.94,7.39,-51.81,,,-60.35,1.38,4560000.0,2.03,16.91,Aug 12/b,40.75,4980000000.0
FSCO,FS Credit Opportunities Corp,Financial,Closed-End Fund - Debt,,,,,18.27,,0.8,6.49,3.9599999999999995,0.33,-29.2,,881260.0,0.64,5.25,Aug 25/a,,1060000000.0
FSK,FS KKR Capital Corp,Financial,Asset Management,,7.44,83.73,-18.08,0.01,,4.95,9.93,11.12,0.92,-30.31,2.8,2290000.0,1.38,11.29,Aug 06/b,12.17,3120000000.0
FSLY,Fastly Inc,Technology,Software - Application,,40.69,61.59,23.27,-8.46,9.14,13.59,33.3,-9.79,0.32,-31.480000000000004,2.38,5580000.0,1.41,23.86,Aug 05/a,27.0,3800000000.0
